ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-55,MapQuest,201,3,2/9/2016 7:05,2/9/2016 7:35,39.6395,-84.231361,,,0.01,Accident on I-75 Southbound at Exit 44 OH-725 Miamisburg Centerville Rd. Expect delays.,,Miamisburg Centerville Rd,R,Dayton,Montgomery,OH,45449,US,US/Eastern,KMGY,2/9/2016 7:12,21,10.6,85,29.69,1.2,WSW,9.2,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-56,MapQuest,201,2,2/9/2016 7:04,2/9/2016 7:34,39.232578,-84.159286,,,0.01,Accident on OH-28 State Route 28 at Wood St. Expect delays.,4641,Wood St,R,Goshen,Clermont,OH,45122,US,US/Eastern,KI69,2/9/2016 6:56,21,10.6,93,29.73,2.5,WSW,9.2,,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-57,MapQuest,201,2,2/9/2016 7:15,2/9/2016 7:45,39.746593,-84.23912,,,0.01,Accident on McCall St at Abbey Ave. Expect delays.,400,Dearborn Ave,L,Dayton,Montgomery,OH,45417-2002,US,US/Eastern,KDAY,2/9/2016 7:08,21.9,9.8,92,29.68,2,WSW,12.7,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Day,Day,Day
A-58,MapQuest,201,2,2/9/2016 7:41,2/9/2016 8:11,39.742783,-84.182472,,,0.01,Accident on Brown St at Fairground Ave. Expect delays.,1129,Brown St,R,Dayton,Montgomery,OH,45409-2602,US,US/Eastern,KFFO,2/9/2016 7:58,22.5,12.4,90,29.73,1.2,SW,9.2,0,Light Snow,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-59,MapQuest,201,2,2/9/2016 7:42,2/9/2016 8:12,39.75452,-84.159279,,,0.01,Accident on US-35 Eastbound at Steve Whalen Blvd. Expect delays.,,US-35 E,R,Dayton,Montgomery,OH,45410,US,US/Eastern,KFFO,2/9/2016 7:58,22.5,12.4,90,29.73,1.2,SW,9.2,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-60,MapQuest,201,2,2/9/2016 7:42,2/9/2016 8:12,39.749916,-84.139359,,,0.01,Accident on US-35 Eastbound at Smithville Rd. Expect delays.,,US-35 E,R,Dayton,Montgomery,OH,45410,US,US/Eastern,KFFO,2/9/2016 7:58,22.5,12.4,90,29.73,1.2,SW,9.2,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-61,MapQuest,201,3,2/9/2016 7:46,2/9/2016 8:16,40.100903,-82.984108,,,0.01,Accident on I-270 Outerbelt Southbound at Exit 26 I-71.,,North Fwy S,R,Columbus,Franklin,OH,43229,US,US/Eastern,KOSU,2/9/2016 7:50,24.8,16.1,86,29.65,1.8,West,8.1,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-62,MapQuest,201,2,2/9/2016 7:54,2/9/2016 8:24,39.772808,-84.201851,,,0,Accident on 5 Oaks Ave at Forest Ave. Expect delays.,151,5 Oaks Ave,R,Dayton,Montgomery,OH,45405-4432,US,US/Eastern,KDAY,2/9/2016 7:54,21.2,8.9,93,29.69,2,West,12.7,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-63,MapQuest,201,2,2/9/2016 8:06,2/9/2016 8:36,39.492485,-84.131798,,,0.01,Accident on US-42 State Route 42 at Middletown Rd. Expect delays.,4019,N State Route 42,R,Waynesville,Warren,OH,45068-9388,US,US/Eastern,KMGY,2/9/2016 8:14,21,10.6,81,29.7,1.2,WSW,9.2,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-64,MapQuest,201,2,2/9/2016 8:12,2/9/2016 8:42,39.570904,-84.251724,,,0.01,Accident on County Hwy-119 Clearcreek Rd near Tamarack Trl. Expect delays.,8875,Clearcreek Rd,R,Springboro,Warren,OH,45066-9716,US,US/Eastern,KMGY,2/9/2016 8:14,21,10.6,81,29.7,1.2,WSW,9.2,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-65,MapQuest,201,2,2/9/2016 8:10,2/9/2016 8:40,39.834282,-82.74382,,,0,Accident on US-33 Columbus Lancaster Rd Westbound near County Hwy-20 Pickerington Rd. Expect delays.,,Columbus Lancaster Rd NW,R,Carroll,Fairfield,OH,43112,US,US/Eastern,KLHQ,2/9/2016 7:50,21.9,10.4,85,29.7,0.8,SW,11.5,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-66,MapQuest,201,3,2/9/2016 8:23,2/9/2016 8:53,39.622787,-84.229858,,,0.01,Accident on I-75 Southbound at I-675. Expect delays.,,I-75 N,R,Miamisburg,Montgomery,OH,45342,US,US/Eastern,KMGY,2/9/2016 8:14,21,10.6,81,29.7,1.2,WSW,9.2,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-67,MapQuest,201,3,2/9/2016 8:24,2/9/2016 8:54,39.429871,-84.079666,,,0.01,Right hand shoulder blocked due to accident on I-71 Southbound at Exit 36 County Hwy-7 Wilmington Rd.,,Wilmington Rd,R,Oregonia,Warren,OH,45054,US,US/Eastern,KMGY,2/9/2016 8:14,21,10.6,81,29.7,1.2,WSW,9.2,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-68,MapQuest,201,3,2/9/2016 8:20,2/9/2016 8:50,41.407391,-81.646767,,,0.01,Accident on I-480 Westbound at Exit 20A-B I-77. Expect delays.,,Outerbelt South Fwy W,R,Independence,Cuyahoga,OH,44131,US,US/Eastern,KBKL,2/9/2016 8:28,32,22.5,82,29.58,10,WSW,12.7,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-69,MapQuest,201,3,2/9/2016 8:35,2/9/2016 9:05,41.424404,-81.578674,,,0.01,Accident on I-480 Eastbound at Exit 23 OH-14 Broadway Ave.,,I-480 E,R,Maple Heights,Cuyahoga,OH,44137,US,US/Eastern,KBKL,2/9/2016 8:28,32,22.5,82,29.58,10,WSW,12.7,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-70,MapQuest,241,3,2/9/2016 10:06,2/9/2016 10:36,39.89217,-83.039169,,,0.01,One lane blocked due to accident on I-270 Outerbelt Westbound at Exit 55 I-71.,,I-71 S,R,Grove City,Franklin,OH,43123,US,US/Eastern,KTZR,2/9/2016 9:50,21.2,9.5,93,29.69,5,WSW,11.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-71,MapQuest,241,2,2/9/2016 11:09,2/9/2016 11:39,41.022358,-83.650345,,,0.01,One lane blocked due to accident on Main St Southbound at Lake Cascade Pkwy.,1500,S Main St,L,Findlay,Hancock,OH,45840-1319,US,US/Eastern,KFDY,2/9/2016 11:04,27,13.5,81,29.64,2.5,WSW,19.6,0,Light Snow,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-72,MapQuest,201,2,2/10/2016 6:18,2/10/2016 6:48,39.206806,-84.053253,,,0,Accident on Short Leuders Rd at OH-133 State Route 133. Expect delays.,3199,Short Leuders Rd,R,Goshen,Clermont,OH,45122,US,US/Eastern,KI69,2/10/2016 6:16,16.2,4.7,81,29.95,5,West,9.2,,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-73,MapQuest,241,3,2/10/2016 6:06,2/10/2016 9:06,39.973797,-83.022285,,,0.01,One lane blocked due to accident on OH-315 Olentangy Fwy Northbound at Goodale St.,708,Twin Rivers Dr,L,Columbus,Franklin,OH,43215,US,US/Eastern,KCMH,2/10/2016 6:19,15.8,2.7,73,29.87,4,WSW,11.5,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-74,MapQuest,201,2,2/10/2016 6:24,2/10/2016 6:54,40.048008,-82.86422,,,0,Accident on Vista Dr at Hamilton Rd.,4464,N Hamilton Rd,R,Columbus,Franklin,OH,43230,US,US/Eastern,KCMH,2/10/2016 6:19,15.8,2.7,73,29.87,4,WSW,11.5,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-75,MapQuest,201,2,2/10/2016 6:53,2/10/2016 7:23,39.814526,-84.021744,,,0.01,Accident on OH-444 Central Ave at Kauffman Ave. Expect delays.,,S Central Ave,R,Fairborn,Greene,OH,45324,US,US/Eastern,KFFO,2/10/2016 6:58,15.4,1,82,29.95,7,SW,13.8,0,Light Snow,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-76,MapQuest,201,3,2/10/2016 7:50,2/10/2016 8:20,40.151196,-84.220032,,,0.01,Accident on I-75 Northbound at Exit 82 US-36 Ash St. Expect delays.,,E Ash St,R,Piqua,Miami,OH,45356,US,US/Eastern,KVES,2/10/2016 7:55,14,-1.4,93,29.89,7,West,15,,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-77,MapQuest,201,3,2/10/2016 7:50,2/10/2016 8:20,39.954617,-82.844238,,,0.01,Accident on I-270 Outerbelt Eastbound at Exit 43A-B/41A-B US-40 Main St. Expect delays.,,Outerbelt N,R,Columbus,Franklin,OH,43232,US,US/Eastern,KCMH,2/10/2016 7:51,15.1,4.2,77,29.92,1,SW,8.1,0.01,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-78,MapQuest,247,2,2/10/2016 8:01,2/10/2016 8:31,38.990551,-84.207497,,,0.01,Delays due to accident on Lindale Mount Holly Rd at Lindale Nicholsville Rd.,1725,Lindale Nicholsville Rd,R,New Richmond,Clermont,OH,45157-9006,US,US/Eastern,KI69,2/10/2016 7:56,15.8,6.1,88,29.96,1.8,West,6.9,,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-79,MapQuest,201,2,2/10/2016 8:08,2/10/2016 8:38,40.008995,-83.002678,,,0,Accident on Indianola Ave at Oakland Ave. Expect delays.,2247,Indianola Ave,L,Columbus,Franklin,OH,43202-3023,US,US/Eastern,KOSU,2/10/2016 7:53,16,1.7,81,29.91,1.5,WSW,13.8,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-80,MapQuest,201,2,2/10/2016 8:11,2/10/2016 8:41,39.077332,-84.225014,,,0,Accident on Lake Allyn Rd at Amelia Olive Branch Rd.,1498,Lake Allyn Rd,L,Batavia,Clermont,OH,45103-8992,US,US/Eastern,KI69,2/10/2016 8:16,15.8,2.7,84,29.97,4,West,11.5,,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-81,MapQuest,201,2,2/10/2016 8:50,2/10/2016 9:20,39.955452,-82.795845,,,0.01,Accident on US-40 Main St Eastbound at Cypress Aly.,7575,E Main St,R,Reynoldsburg,Franklin,OH,43068-1207,US,US/Eastern,KCMH,2/10/2016 8:51,16,4.4,77,29.93,1,WSW,9.2,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-82,MapQuest,201,3,2/10/2016 9:03,2/10/2016 9:33,40.224586,-82.929085,,,0.01,Accident on I-71 Northbound at Rest Stop North.,,North Fwy N,R,Galena,Delaware,OH,43021,US,US/Eastern,KDLZ,2/10/2016 8:55,17.6,5,79,29.87,3,West,11.5,,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-83,MapQuest,201,3,2/10/2016 9:42,2/10/2016 10:12,39.976398,-83.119225,,,0.01,Accident on I-270 Outerbelt Southbound at I-70 Exits 93 93A 93B. Expect delays.,,Outerbelt S,R,Columbus,Franklin,OH,43204,US,US/Eastern,KTZR,2/10/2016 9:50,15.8,3.4,79,29.91,1.5,West,10.4,,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-84,MapQuest,241,3,2/10/2016 10:38,2/10/2016 11:08,39.985603,-82.939247,,,0.01,One lane blocked due to accident on I-670 Eastbound at Exit 7 US-62. Expect delays.,,E 5th Ave,R,Columbus,Franklin,OH,43219,US,US/Eastern,KCMH,2/10/2016 10:51,17.1,3,77,29.96,1.5,West,13.8,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-85,MapQuest,201,3,2/10/2016 17:10,2/10/2016 23:59,41.040714,-81.613144,,,0.01,Left lane blocked due to accident on I-76 Westbound at Exit 16 Barber Rd.,,US-224 W,R,Barberton,Summit,OH,44203,US,US/Eastern,KAKR,2/10/2016 16:54,19.9,8.6,81,29.89,1,WNW,10.4,0,Light Snow,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-86,MapQuest,201,3,2/10/2016 18:09,2/10/2016 23:59,41.083679,-81.579002,,,1.28,Left lane blocked due to accident on I-77 Northbound between Exit 130 OH-261 Vernon Odom Blvd and Exit 131 OH-162 Copley Rd.,1591,Copley Rd,L,Akron,Summit,OH,44320-2561,US,US/Eastern,KAKR,2/10/2016 18:10,19.9,7.3,78,29.87,4,WNW,12.7,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-87,MapQuest,201,3,2/10/2016 18:41,2/10/2016 19:11,40.766891,-82.42411,,,0.01,Accident on I-71 Northbound in Crimson. Approach with care.,,I-71 N,R,Mansfield,Richland,OH,44903,US,US/Eastern,KMFD,2/10/2016 18:52,16,2.9,77,29.97,7,WSW,11.5,0,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-88,MapQuest,201,3,2/11/2016 5:32,2/11/2016 6:02,41.422199,-81.843018,,,0.01,Accident on I-480 Westbound at Exit 9 OH-17 Brookpark Rd. Expect delays.,,Grayton Rd,R,Cleveland,Cuyahoga,OH,44135,US,US/Eastern,KCLE,2/11/2016 5:51,14,0.5,56,30.14,9,NW,11.5,0,Light Snow,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-89,MapQuest,201,3,2/11/2016 5:30,2/11/2016 6:00,41.063995,-81.572945,,,0.01,Accident on I-77 Southbound at Exit 130 OH-261 Vernon Odom Blvd. Expect delays.,1430,Vernon Odom Blvd,L,Akron,Summit,OH,44320-4026,US,US/Eastern,KAKR,2/11/2016 5:30,14,1.2,74,30.03,4,NW,10.4,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-90,MapQuest,201,2,2/11/2016 6:10,2/11/2016 6:40,39.747753,-84.205582,,,0.01,Accident on US-35 Eastbound at I-75. Expect delays.,,I-75 S,R,Dayton,Montgomery,OH,45417,US,US/Eastern,KDAY,2/11/2016 5:56,7,-5.7,87,30.22,10,West,8.1,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-91,MapQuest,201,2,2/11/2016 6:20,2/11/2016 6:50,38.99408,-84.142021,,,0.01,Accident on OH-125 State Route 125 at Bantam Rd. Expect delays.,3108,S Bantam Rd,L,Bethel,Clermont,OH,45106-9354,US,US/Eastern,KI69,2/11/2016 6:16,15.4,,70,30.18,10,Calm,,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-92,MapQuest,201,3,2/11/2016 6:29,2/11/2016 21:00,41.420818,-81.694008,,,0.01,Accident on I-480 Eastbound at Exit 16 OH-94 State Rd. Expect delays.,,I-480 E,R,Cleveland,Cuyahoga,OH,44109,US,US/Eastern,KBKL,2/11/2016 6:53,17.1,-0.3,59,30.12,10,NW,21.9,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-93,MapQuest,201,2,2/11/2016 7:17,2/11/2016 7:47,40.030342,-83.030197,,,0.01,Accident on North Broadway St at OH-315 Olentangy Fwy Exits 6 6A-B-C. Expect delays.,,Olentangy River Rd,R,Columbus,Franklin,OH,43202,US,US/Eastern,KOSU,2/11/2016 6:53,6.1,-6.8,83,30.22,10,West,8.1,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-94,MapQuest,201,2,2/11/2016 7:18,2/11/2016 7:48,39.858089,-82.827904,,,0.01,Accident on US-33 Columbus Lancaster Rd at OH-674 Gender Rd. Expect delays.,,Gender Rd,R,Canal Winchester,Franklin,OH,43110,US,US/Eastern,KLCK,2/11/2016 7:15,5,-2.1,81,30.2,10,SW,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-95,MapQuest,201,3,2/11/2016 7:21,2/11/2016 7:51,41.112324,-81.609924,,,0.01,Accident on I-77 Northbound at Exit 133 Ridgewood Rd. Expect delays.,,I-77 S,R,Akron,Summit,OH,44321,US,US/Eastern,KAKR,2/11/2016 7:28,12,0.5,80,30.08,2,West,8.1,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-96,MapQuest,201,2,2/11/2016 7:28,2/11/2016 7:58,39.994061,-82.729416,,,0.01,Accident on OH-16 Broad St at County Hwy-41 Mink St. Expect delays.,6686,Mink St SW,L,Pataskala,Licking,OH,43062-9413,US,US/Eastern,KVTA,2/11/2016 7:54,7,,77,30.24,10,North,,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-97,MapQuest,201,3,2/11/2016 7:29,2/11/2016 8:18,41.355396,-81.819267,,,0.01,Accident on I-71 Northbound at Exit 234 US-42 Pearl Rd.,,I-71 S,R,Cleveland,Cuyahoga,OH,44130,US,US/Eastern,KCLE,2/11/2016 7:51,15.1,-1.6,51,30.18,10,NW,18.4,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-98,MapQuest,201,2,2/11/2016 7:53,2/11/2016 8:23,39.687389,-84.237968,,,0,Accident on Vance Rd at Main St. Expect delays.,,Vance Rd,R,Dayton,Montgomery,OH,45439,US,US/Eastern,KMGY,2/11/2016 7:53,9,,77,30.26,9,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-99,MapQuest,201,2,2/11/2016 8:07,2/11/2016 8:37,39.751038,-84.214325,,,0.01,Accident on Broadway St at Home Ave. Expect delays.,1301,Home Ave,R,Dayton,Montgomery,OH,45402-8230,US,US/Eastern,KFFO,2/11/2016 7:58,7.5,-1.1,87,30.28,10,SSW,4.6,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-100,MapQuest,201,2,2/11/2016 8:13,2/11/2016 8:43,39.749916,-84.139359,,,0.01,Accident on US-35 Westbound at Smithville Rd. Expect delays.,,US-35 E,R,Dayton,Montgomery,OH,45410,US,US/Eastern,KFFO,2/11/2016 7:58,7.5,-1.1,87,30.28,10,SSW,4.6,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-101,MapQuest,201,2,2/11/2016 8:23,2/11/2016 8:53,39.97509,-82.884605,,,0.01,Accident on OH-16 Broad St at Yearling Rd. Expect delays.,4400,E Broad St,L,Columbus,Franklin,OH,43213-1359,US,US/Eastern,KCMH,2/11/2016 8:51,12,2.7,70,30.27,9,WNW,5.8,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-102,MapQuest-Bing,241,2,2/11/2016 8:34,2/11/2016 9:04,40.11195,-83.016663,,,0.48,One lane blocked due to accident on US-23 High St Southbound from Campus View Blvd to Exits 23A 23B I-270 Outerbelt.,,N High St,R,Columbus,Franklin,OH,43235,US,US/Eastern,KOSU,2/11/2016 8:53,12,1.5,77,30.26,10,West,6.9,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-103,MapQuest,201,3,2/11/2016 8:29,2/11/2016 8:59,41.424313,-81.57914,,,0.01,Accident on I-480 Eastbound at Exit 23 OH-14 Broadway Ave.,,I-480 E,R,Maple Heights,Cuyahoga,OH,44137,US,US/Eastern,KBKL,2/11/2016 8:53,18,-0.2,54,30.16,10,WNW,25.3,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-104,MapQuest,201,2,2/11/2016 9:16,2/11/2016 10:01,39.691864,-84.211166,,,0,Accident on Lamme Rd at Owendale Dr.,4099,Lamme Rd,R,Dayton,Montgomery,OH,45439,US,US/Eastern,KMGY,2/11/2016 8:53,12,,73,30.28,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-105,MapQuest,201,2,2/11/2016 9:16,2/11/2016 10:01,39.769173,-84.207283,,,0,Accident on Grafton Ave at Grand Ave.,599,W Grand Ave,R,Dayton,Montgomery,OH,45405-4408,US,US/Eastern,KDAY,2/11/2016 8:56,10.9,0.2,77,30.29,10,WNW,6.9,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-106,MapQuest,201,2,2/11/2016 9:31,2/11/2016 10:01,39.75452,-84.159279,,,0.01,Accident on US-35 Eastbound at Steve Whalen Blvd. Expect delays.,,US-35 E,R,Dayton,Montgomery,OH,45410,US,US/Eastern,KFFO,2/11/2016 9:58,13.6,7.7,74,30.32,10,Variable,3.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-107,MapQuest,241,3,2/11/2016 9:37,2/11/2016 10:07,39.874947,-83.003937,,,0.01,One lane blocked due to accident on I-270 Outerbelt Westbound at Exits 52 52A 52B US-23 High St. Expect delays.,,S High St,R,Columbus,Franklin,OH,43207,US,US/Eastern,KLCK,2/11/2016 9:35,10.4,2.2,78,30.25,10,South,4.6,,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-108,MapQuest,201,2,2/11/2016 9:46,2/11/2016 10:16,39.769596,-84.176964,,,0.01,Accident on OH-4 Keowee St at Keowee St / OH-4 Valley St. Expect delays.,,N Keowee St,R,Dayton,Montgomery,OH,45404,US,US/Eastern,KFFO,2/11/2016 9:58,13.6,7.7,74,30.32,10,Variable,3.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-109,MapQuest,201,2,2/11/2016 10:48,2/11/2016 11:18,39.776417,-84.23027,,,0,Accident on Burroughs Dr at Cornell Dr. Expect delays.,1500,Burroughs Dr,R,Dayton,Montgomery,OH,45406,US,US/Eastern,KDAY,2/11/2016 10:56,18,6.1,68,30.32,10,WNW,10.4,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
